peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
公用事业-水务-水务,000544,中原环保,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated water-utility rules.,"Boundary watch: Zhengzhou environmental platform with water, wastewater, reclaimed water, sludge, heat, waste-to-energy, and ecological restoration. It is strong regionally but less differentiated than direct leaders.","Retained. 中原环保: Boundary watch: Zhengzhou environmental platform with water, wastewater, reclaimed water, sludge, heat, waste-to-energy, and ecological restoration. It is strong regionally but less differentiated than direct leaders. triage 68.87; moat 81.33; technology 50.17; market 83.33; quality 83.33; governance 66.25. Special dimension: 郑州综合环保平台.","Retain water companies only when they own large-city concession density, national/regional environmental platform scale, integrated water-waste-gas/solid-waste assets, or a differentiated water-treatment/water-saving technology niche.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000544;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000544.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000544.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,000598,兴蓉环境,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of water utilities.,"Direct watch: Chengdu-based water and environmental platform with large urban water supply, wastewater, sludge, and environmental operations. Regional scale, concession density, and public-utility role are harder to replicate than small local water assets.","Retained. 兴蓉环境: Direct watch: Chengdu-based water and environmental platform with large urban water supply, wastewater, sludge, and environmental operations. Regional scale, concession density, and public-utility role are harder to replicate than small local water assets. triage 68.56; moat 82.58; technology 40.25; market 88.83; quality 82.50; governance 68.75. Special dimension: 成都水务环保平台.","Retain water companies only when they own large-city concession density, national/regional environmental platform scale, integrated water-waste-gas/solid-waste assets, or a differentiated water-treatment/water-saving technology niche.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000598;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000598.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000598.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,000605,渤海股份,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches.,Rejected for now. 渤海股份: Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches. triage 60.64; moat 77.17; technology 43.33; market 63.17; quality 64.50; governance 67.50.,"Reject ordinary local water utilities, small concession companies, project-heavy environmental engineering firms, mixed public-utility portfolios, ST cases, and businesses whose moat is only a small regional license.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000605;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000605.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000605.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,000685,中山公用,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches.,Rejected for now. 中山公用: Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches. triage 66.06; moat 80.50; technology 41.67; market 82.50; quality 68.92; governance 70.75.,"Reject ordinary local water utilities, small concession companies, project-heavy environmental engineering firms, mixed public-utility portfolios, ST cases, and businesses whose moat is only a small regional license.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000685;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000685.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000685.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,003039,顺控发展,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated water-utility rules.,"Boundary watch: Shunde/Foshan water, wastewater, solid waste, kitchen waste, and recycling assets create a high-quality local public-utility platform. Local concentration keeps it boundary.","Retained. 顺控发展: Boundary watch: Shunde/Foshan water, wastewater, solid waste, kitchen waste, and recycling assets create a high-quality local public-utility platform. Local concentration keeps it boundary. triage 66.25; moat 77.58; technology 46.08; market 70.33; quality 83.75; governance 69.75. Special dimension: 顺德水务固废平台.","Retain water companies only when they own large-city concession density, national/regional environmental platform scale, integrated water-waste-gas/solid-waste assets, or a differentiated water-treatment/water-saving technology niche.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ003039;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22003039.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22003039.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,300021,大禹节水,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated water-utility rules.,"Boundary watch: water-saving irrigation, smart water conservancy, rural water projects, and water-infrastructure EPC/operation create a differentiated agricultural-water niche. Project cyclicality keeps it boundary.","Retained. 大禹节水: Boundary watch: water-saving irrigation, smart water conservancy, rural water projects, and water-infrastructure EPC/operation create a differentiated agricultural-water niche. Project cyclicality keeps it boundary. triage 63.32; moat 79.67; technology 48.75; market 71.17; quality 59.67; governance 67.00. Special dimension: 节水灌溉与智慧水利.","Retain water companies only when they own large-city concession density, national/regional environmental platform scale, integrated water-waste-gas/solid-waste assets, or a differentiated water-treatment/water-saving technology niche.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300021;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300021.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300021.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,300172,中电环保,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated water-utility rules.,"Boundary watch: industrial water treatment for power, chemical, environmental, and municipal scenarios has equipment, engineering, and operating know-how. It is retained as an industrial-water niche, not a city-water concession.","Retained. 中电环保: Boundary watch: industrial water treatment for power, chemical, environmental, and municipal scenarios has equipment, engineering, and operating know-how. It is retained as an industrial-water niche, not a city-water concession. triage 64.07; moat 77.67; technology 51.58; market 58.17; quality 66.67; governance 71.50. Special dimension: 工业水处理设备工程.","Retain water companies only when they own large-city concession density, national/regional environmental platform scale, integrated water-waste-gas/solid-waste assets, or a differentiated water-treatment/water-saving technology niche.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300172;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300172.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300172.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,300388,节能国祯,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated water-utility rules.,"Boundary watch: wastewater treatment, environmental engineering, smart water, and China Energy Conservation background provide project references and operating assets. Engineering exposure keeps it boundary.","Retained. 节能国祯: Boundary watch: wastewater treatment, environmental engineering, smart water, and China Energy Conservation background provide project references and operating assets. Engineering exposure keeps it boundary. triage 64.13; moat 79.25; technology 42.50; market 75.50; quality 69.50; governance 66.50. Special dimension: 节能系污水处理平台.","Retain water companies only when they own large-city concession density, national/regional environmental platform scale, integrated water-waste-gas/solid-waste assets, or a differentiated water-treatment/water-saving technology niche.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300388;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300388.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300388.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,300664,鹏鹞环保,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches.,Rejected for now. 鹏鹞环保: Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches. triage 63.11; moat 76.33; technology 46.58; market 65.33; quality 70.33; governance 71.00.,"Reject ordinary local water utilities, small concession companies, project-heavy environmental engineering firms, mixed public-utility portfolios, ST cases, and businesses whose moat is only a small regional license.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300664;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300664.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300664.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,300692,中赋科技,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches.,Rejected for now. 中赋科技: Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches. triage 62.17; moat 75.08; technology 47.42; market 58.83; quality 75.58; governance 68.50.,"Reject ordinary local water utilities, small concession companies, project-heavy environmental engineering firms, mixed public-utility portfolios, ST cases, and businesses whose moat is only a small regional license.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300692;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300692.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300692.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,301519,舜禹股份,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches.,Rejected for now. 舜禹股份: Water or environmental engineering capability is useful but project-heavy and less durable than retained operating platforms and industrial-water niches. triage 60.55; moat 73.83; technology 52.00; market 53.33; quality 65.75; governance 69.50.,"Reject ordinary local water utilities, small concession companies, project-heavy environmental engineering firms, mixed public-utility portfolios, ST cases, and businesses whose moat is only a small regional license.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301519;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301519.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301519.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
公用事业-水务-水务,600008,首创环保,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of water utilities.,"Direct watch: national environmental infrastructure platform with water, wastewater, solid waste, ecological treatment, and investment/operation experience across regions. It is retained for platform scale, not for local concession value alone.","Retained. 首创环保: Direct watch: national environmental infrastructure platform with water, wastewater, solid waste, ecological treatment, and investment/operation experience across regions. It is retained for platform scale, not for local concession value alone. triage 66.87; moat 83.00; technology 39.92; market 89.00; quality 74.58; governance 67.75. Special dimension: 全国环保水务平台.","Retain water companies only when they own large-city concession density, national/regional environmental platform scale, integrated water-waste-gas/solid-waste assets, or a differentiated water-treatment/water-saving technology niche.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600008;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600008.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600008.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:05:12+00:00
